資料版本編號,附屬路線唯一識別代碼,所屬業管機關,營運業者編號,去返程 [0: 去程; 1: 返程; 2: 迴圈; 255: 未知],站牌所屬的站位唯一代碼,站牌所屬的站位代碼,站牌所屬的站名碼,站牌唯一識別代碼,地區既用中之站牌代碼,站牌中文名稱,站牌英文名稱,上下車站別 [0: 可上下車; 1: 可上車; -1: 可下車],路線經過站牌之順序,位置緯度(WGS84),位置經度(WGS84),地理識別碼,市區鄉鎮代碼,市區鄉鎮名稱,站牌位置縣市之代碼,來源端平台資料更新時間(yyyy-MM-dd HH:mm:ss),本平台資料更新時間(yyyy-MM-dd HH:mm:ss),資料代表日期(yyyy-MM-dd)
VersionID,SubrouteUID,Authority,OperatorNo,Direction,StationUID,StationID,StationNameID,StopUID,StopID,StopNameZh,StopNameEn,StopBoarding,StopSequence,PositionLat,PositionLon,Geohash,TownID,TownName,LocationCityCode,SrcUpdateTime,UpdateTime,InfoDate
1613,TPE10721,Taipei,0813,0,TPE1000049,1000049,,TPE11465,11465,羅斯福金門街口,Roosevelt and hfu Kinmen Lukou,-1,8,25.02410614,121.5246768,wsqqm77x,3,大安區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE157453,Taipei,0913,1,TPE808,808,,TPE20850,20850,淨水廠,Water Purification Plant,0,18,25.139235,121.549738,wsqrjbmy,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10792,Taipei,0813,0,TPE1000194,1000194,,TPE17126,17126,長安國小(吉林),Changan Elementary School(Jilin),-1,26,25.049486,121.530068,wsqqt2p7,4,中山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104730,Taipei,0301,1,TPE10430,10430,,TPE36965,36965,幸福戲院,Xingfu Theater,0,62,25.0789135,121.4828427,wsqqsmmp,2,三重區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102780,Taipei,0913,0,TPE2095,2095,,TPE35443,35443,松山高中(基隆路),Songshan High School(Keelung Rd.),0,34,25.0444493988665,121.56628044728,wsqqqr1y,2,信義區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104170,Taipei,0301,1,TPE10422,10422,,TPE36108,36108,厚德派出所,Houde Police Substation,0,32,25.07349256,121.4924535,wsqqsskp,2,三重區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE101320,Taipei,1407,1,TPE14505,14505,,TPE33277,33277,力行新村,Lixing New Village,0,32,24.99908636,121.4433752,wsqq5wbq,1,板橋區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10293,Taipei,0913,1,TPE1000221,1000221,,TPE19071,19071,南松山(塔悠),Nansongshan(Tayou),0,23,25.051932,121.570154,wsqqw2sd,1,松山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10712,Taipei,0813,0,TPE1000524,1000524,,TPE17338,17338,忠順街,Zhongshun St.,0,30,24.98412741,121.5589488,wsqqnhhx,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107480,Taipei,0813,0,TPE2521,2521,,TPE38053,38053,木南公園,Munan Park,0,8,24.984848805901,121.569957145677,wsqqnkke,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104170,Taipei,0301,1,TPE2228,2228,,TPE36089,36089,臺北科技大學(忠孝),National Taipei U. of Technology(Zhongxiao),-1,13,25.04222,121.53457,wsqqmwfc,3,大安區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107710,Taipei,0813,1,TPE1920,1920,,TPE38467,38467,重慶南路三段(中正橋),Chongqing S. Road Sec. 3(Zhongzheng Bridge),0,12,25.0254336064645,121.516314519426,wsqqm5tr,5,中正區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107670,Taipei,0813,0,TPE50431,50431,,TPE38371,38371,台北企業總部園區,T.CBD,0,18,25.058162,121.587344,wsqqwc9n,10,內湖區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10743,Taipei,0813,1,TPE2367,2367,,TPE15059,15059,久康街口,Jiukang St. Entrance,0,17,24.9895792490522,121.564680250523,wsqqnm0w,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE159519,Taipei,0301,1,TPE1165603308,1165603308,,TPE10108,10108,捷運中山國小站,MRT Zhongshan Elementary School Sta.,0,15,25.0627519578754,121.5259472364,wsqqt6s3,4,中山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10431,Taipei,0301,1,TPE1239,1239,,TPE11819,11819,民權松江路口,Minquan and Songjiang Intersection,0,5,25.0624771,121.5328589,wsqqtd3x,4,中山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE157683,Taipei,0301,0,TPE73617,73617,,TPE182905,182905,行政院新莊聯合辦公大樓(中平路),Xinzhuang Joint Office Tower Executive Yuan(Zhongping Rd.),-1,4,25.056738,121.443864,wsqqe92w,5,新莊區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE103260,Taipei,1304,0,TPE50687,50687,,TPE35549,35549,臺大醫院,NTU Hospital,0,61,25.04249755321,121.518504221004,wsqqmnz5,5,中正區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104710,Taipei,0301,0,TPE3562,3562,,TPE21993,21993,新泰國小(新泰公園),Xintai Elementary School(Xintai Park),-1,18,25.03794,121.44497,wsqq7w18,5,新莊區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104810,Taipei,0301,0,TPE10091,10091,,TPE36989,36989,中央路,Zhongyang Rd.,0,5,24.991599,121.448983,wsqq5ts6,13,土城區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10743,Taipei,0813,0,TPE1000854,1000854,,TPE14985,14985,新光路口,Xinguang Rd. Entrance,-1,16,24.9880845060964,121.573881732316,wsqqnkzq,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE159930,Taipei,0913,1,TPE1101,1101,,TPE10483,10483,清白里,Qingbai Li,0,24,25.08329381,121.5956787,wsqqwyr2,10,內湖區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10142,Taipei,1407,1,TPE2519,2519,,TPE57419,57419,萬興國小,Wanxing Elementary School,-1,10,24.989679,121.576757,wsqqnt1r,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10328,Taipei,1304,0,TPE30104,30104,,TPE14424,14424,大坪林,Dapinglin,-1,36,24.98123266,121.5418387,wsqqjg8n,6,新店區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10293,Taipei,0913,0,TPE1000075,1000075,,TPE19034,19034,聯合二村,Lianhe Village 2,0,19,25.0586249332513,121.558923442523,wsqqw1u9,1,松山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10334,Taipei,1304,1,TPE1000807,1000807,,TPE14783,14783,財政園區,Ministry of Finance Park,0,18,24.995846,121.54099,wsqqjwr7,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE101320,Taipei,1407,1,TPE2684,2684,,TPE33286,33286,僑中一街,Qiaozhong 1st. St.,0,38,25.01173762,121.4471728,wsqq795p,1,板橋區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE160377,Taipei,0813,1,TPE2503,2503,,TPE17534,17534,萬隆,Wanlong,0,25,24.99939586,121.5398039,wsqqjxn8,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10443,Taipei,0301,1,TPE1000162,1000162,,TPE10106,10106,民權吉林路口,Minquan and Jilin Intersection,0,14,25.0625939969562,121.529161500974,wsqqt6wb,4,中山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10334,Taipei,1304,1,TPE6929,6929,,TPE14766,14766,信義行政中心(信義),Xinyi Dist. Admin. Center(Xinyi),-1,1,25.0329497897498,121.566687674056,wsqqqm45,2,信義區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107820,Taipei,0813,1,TPE4640,4640,,TPE38756,38756,萬大國小,Wanda Elementary School,-1,3,25.0232906952259,121.499894100772,wsqqkg3e,7,萬華區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE157683,Taipei,0301,0,TPE4158,4158,,TPE57977,57977,民權東路口,Minquan E. Rd. Entrance,0,40,25.06145,121.552,wsqqtfr3,1,松山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10711,Taipei,0813,1,TPE1994,1994,,TPE17248,17248,捷運台大醫院站,MRT NTU Hospital Sta.,0,3,25.04222,121.51614,wsqqmnv3,5,中正區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10241,Taipei,0913,0,TPE2799,2799,,TPE10233,10233,經貿園區,Economic &amp;amp; Trade Park,0,17,25.0666228369498,121.621242309823,wsqqxe1z,11,汐止區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104150,Taipei,0301,0,TPE4793,4793,,TPE125043,125043,長榮光明路口,Changrong &amp;amp; Guangming Rd.,0,5,25.08676744,121.4600359,wsqqeyum,14,蘆洲區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10291,Taipei,0913,1,TPE1561,1561,,TPE13363,13363,民生敦化路口,Minsheng &amp;amp; Dunhua Intersection,-1,5,25.05758765,121.5479795,wsqqtcse,1,松山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10293,Taipei,0913,1,TPE1000224,1000224,,TPE19081,19081,新湖三路口(台北花市),Xinhu 3rd. Rd. Entrance(Taipei Flower Market),0,33,25.063161,121.577205,wsqqwd9g,10,內湖區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE103260,Taipei,1304,1,TPE2925,2925,,TPE35566,35566,捷運大坪林站,MRT Dapinglin Sta.,0,17,24.98335228,121.5411399,wsqqjspd,6,新店區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102620,Taipei,0913,1,TPE5977,5977,,TPE20613,20613,臨江園,Linjiangyuan,0,36,25.10163,121.48928,wsqqu99g,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE101320,Taipei,1407,0,TPE2632,2632,,TPE33219,33219,南雅站,Nanya Stop,0,9,24.994319,121.45162,wsqq5wn6,1,板橋區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE158420,Taipei,0303,1,TPE444,444,,TPE11053,11053,陽明山,Yangmingshan,0,2,25.15233918,121.5473281,wsqrjfu4,12,北投區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102730,Taipei,0913,1,TPE914,914,,TPE20878,20878,士林市場(銘傳會館),Shilin Market (Ming Chuan Hostel),0,44,25.08816494,121.523626,wsqqtr4v,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107450,Taipei,0813,0,TPE1001409,1001409,,TPE184199,184199,政大一,National Chengchi U. 1,0,6,24.987811,121.576051,wsqqnsbu,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE159203,Taipei,0303,1,TPE1165604846,1165604846,,TPE12545,12545,聯合醫院陽明院區,Yunong Elementary School,0,11,25.105943,121.531467,wsqqvd2s,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10231,Taipei,0913,1,TPE1089,1089,,TPE10117,10117,捷運葫洲站(康寧專校),MRT Huzhou Sta.(Kangning Junior College of Medical Care Management),0,25,25.07246542,121.6075013,wsqqxhrc,10,內湖區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107820,Taipei,0813,0,TPE2893,2893,,TPE138414,138414,民權工業區一,Minquan Industrial Area,0,4,24.982844,121.5369,wsqqjeur,6,新店區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10749,Taipei,0813,0,TPE56106,56106,,TPE17957,17957,文山一分局,Wenshan Police Sta. 1,0,30,24.9889647613988,121.562489728783,wsqqnjp5,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE155900,Taipei,0303,1,TPE852,852,,TPE39192,39192,陽明山總站,Yangmingshan Bus Terminal,-1,41,25.15148,121.54603,wsqrjfej,12,北投區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102210,Taipei,0913,0,TPE30018,30018,,TPE56977,56977,東方之星,The East Star,0,2,25.01508972,121.4326327,wsqq73be,5,新莊區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10142,Taipei,1407,1,TPE2411,2411,,TPE16945,16945,忠順廟,Zhongshun Temple,0,17,24.982650387537,121.56452654233,wsqqn7bw,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE157609,Taipei,0303,1,TPE712,712,,TPE11105,11105,岩山里一,Yenshan Li 1,0,28,25.10331,121.53692,wsqqv9um,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE159403,Taipei,0301,1,TPE15105,15105,,TPE10771,10771,東興路,Dongxing Rd.,0,2,25.04641,121.56682,wsqqqrd3,2,信義區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE118520,Taipei,0303,1,TPE8625,8625,,TPE36946,36946,涼州重慶路口,Liangzhou and Chongqing Intersection,0,40,25.06066906,121.5135455,wsqqt45k,6,大同區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102780,Taipei,0913,1,TPE4046,4046,,TPE59101,59101,吉祥街口,Jixiang St. Entrance,0,38,25.08983,121.48964,wsqqsx6n,2,三重區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10334,Taipei,1304,1,TPE2244,2244,,TPE14775,14775,基隆長興街口,Keelung and Changxing Intersection,-1,10,25.017752,121.544649,wsqqmf64,3,大安區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE159516,Taipei,0813,0,TPE1000235,1000235,,TPE17549,17549,捷運萬隆站,MRT Wanlong,0,23,25.00138697,121.5392576,wsqqjxq5,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107710,Taipei,0813,0,TPE4605,4605,,TPE38449,38449,廈安里,Shaan Li,0,35,25.0306970667598,121.504168146781,wsqqkusw,5,中正區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE159929,Taipei,0913,0,TPE1606,1606,,TPE206693,206693,三重里,Sanchong Li,0,3,25.059321,121.610399,wsqqx3cv,9,南港區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104820,Taipei,0301,0,TPE2642,2642,,TPE37091,37091,埔墘派出所,Puqian Police Substation,0,20,25.01945,121.48066,wsqqk6es,1,板橋區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE155896,Taipei,0303,1,TPE1000618,1000618,,TPE39078,39078,士林官邸(中正),Chiang Kai-Shek Shilin Residence,-1,25,25.096324,121.531395,wsqqv88k,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10783,Taipei,0813,0,TPE1522,1522,,TPE17630,17630,長壽公園,Changshou Park,-1,32,25.05381,121.55985,wsqqw0vj,1,松山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104720,Taipei,0301,1,TPE797,797,,TPE36807,36807,捷運士林站(中正),MRT Shilin Sta.(Zhongzheng),0,30,25.0955831514139,121.526622443472,wsqqv2sb,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE159520,Taipei,0913,1,TPE1444,1444,,TPE35473,35473,保安街口,Baoan St. Entrance,0,26,25.0598403602302,121.511472403359,wsqqt41b,6,大同區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107630,Taipei,0813,0,TPE8535,8535,,TPE22528,22528,捷運葫洲站(康寧專校),MRT Huzhou Sta.(Kangning Junior College of Medical Care Management),0,11,25.0726213066526,121.607610913193,wsqqxhrf,10,內湖區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104820,Taipei,0301,0,TPE2594,2594,,TPE37088,37088,西安里,Xian Li,0,16,25.01497569,121.4724073,wsqqk1vd,1,板橋區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102750,Taipei,0913,0,TPE559,559,,TPE20669,20669,山仔后派出所,Shanzihou Police Substation,0,25,25.1361057782174,121.546296671701,wsqqvzgk,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE159401,Taipei,0813,1,TPE2345,2345,,TPE22184,22184,龍門國中(和平),Longmen Jr. High School(Heping),0,8,25.0254072414078,121.538492198683,wsqqmetx,3,大安區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE160377,Taipei,0813,1,TPE2007,2007,,TPE17512,17512,廈門街口,Xiamen St. Entrance,0,14,25.0253827252609,121.517223396453,wsqqm5wp,5,中正區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107910,Taipei,0813,1,TPE6739,6739,,TPE57705,57705,敦南如意,Dunnan Ruyi,-1,7,25.00311,121.54767,wsqqjzsm,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE155895,Taipei,0303,0,TPE1000266,1000266,,TPE39033,39033,劍潭,Jiantan,0,35,25.0817595131148,121.524712226022,wsqqtmgx,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10328,Taipei,1304,0,TPE3983,3983,,TPE14386,14386,仁康醫院,Jen-Kang Hospital,0,16,24.956348,121.499054,wsqmuz0v,6,新店區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10746,Taipei,0813,1,TPE1165603392,1165603392,,TPE142275,142275,捷運小南門站,MRT Xiaonanmen Sta.,0,4,25.035233,121.51163,wsqqmjd0,5,中正區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107520,Taipei,0813,0,TPE2267,2267,,TPE22268,22268,臥龍街,Wolong St.,0,22,25.024522,121.547571,wsqqmgs4,3,大安區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107670,Taipei,0813,0,TPE1025,1025,,TPE38356,38356,康湖隧道口(白馬山莊),Kanghu Tunnel Entrance(Baima Shanzhuang),0,2,25.0773157481393,121.622813623616,wsqqxt5j,10,內湖區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10733,Taipei,0813,0,TPE2939,2939,,TPE14539,14539,順安街,Shunan St.,-1,8,24.9862913799947,121.540884565504,wsqqjsx7,6,新店區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10735,Taipei,0813,1,TPE1777,1777,,TPE17499,17499,南機場公寓,NanJiChang Night Market,-1,7,25.028384629531,121.505465333891,wsqqkum8,7,萬華區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE159697,Taipei,0913,0,TPE10208,10208,,TPE20793,20793,小北街,Xiaobei St.,0,3,25.090706,121.526903,wsqqtrt5,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104140,Taipei,0301,1,TPE3643,3643,,TPE21309,21309,大同新村,Datong New Village,0,42,25.0742021514958,121.467750089647,wsqqshd5,15,五股區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107710,Taipei,0813,0,TPE72406,72406,,TPE38432,38432,智光商職,Chih-Kuang Senior Commercial &amp;amp; Industrial Vocational,-1,15,24.994533,121.513228,wsqqjn55,4,永和區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104150,Taipei,0301,0,TPE3420,3420,,TPE35847,35847,天后宮,Tianhou Temple,0,38,25.05707,121.49998,wsqqsc98,2,三重區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10742,Taipei,0813,1,TPE1000089,1000089,,TPE17629,17629,萬寧街,Wanning St.,0,10,25.0032053525918,121.570571682464,wsqqnrsy,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10291,Taipei,0913,0,TPE1575,1575,,TPE13347,13347,捷運中山國中站,MRT Zhongshan Junior High School,-1,19,25.060855,121.544405,wsqqtf1y,1,松山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE157453,Taipei,0913,0,TPE60142,60142,,TPE20820,20820,礦寮,Kuangliao,0,43,25.14403,121.5593,wsqrn1kf,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10736,Taipei,0813,1,TPE2277,2277,,TPE17867,17867,金華國中,Jinhua Junior High School,0,9,25.03044,121.53291,wsqqms9s,3,大安區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE158420,Taipei,0303,1,TPE683,683,,TPE11095,11095,永嶺,Yongling,0,20,25.1068495776368,121.545213090496,wsqqvfd9,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE108260,Taipei,0303,1,TPE1000616,1000616,,TPE39170,39170,芝蘭新村,Zhilan New Village,0,18,25.1069424036663,121.536903542185,wsqqvds6,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107630,Taipei,0813,1,TPE1000677,1000677,,TPE22576,22576,東湖國中,Donghu Junior High School,0,30,25.07287274,121.6194588,wsqqxs2s,10,內湖區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10723,Taipei,0813,0,TPE2051,2051,,TPE16893,16893,臺北醫學大學,Taipei Medical U.,0,30,25.02827334,121.5632643,wsqqqhr8,2,信義區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102760,Taipei,0913,0,TPE1000622,1000622,,TPE20810,20810,白雲山莊,Baiyun Shanzhuang,0,21,25.12291699,121.5516221,wsqqvvrp,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10241,Taipei,0913,0,TPE5441,5441,,TPE10239,10239,五分社區,Wufen Community,0,20,25.068763284981,121.614308439756,wsqqx7su,10,內湖區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10261,Taipei,0913,0,TPE10413,10413,,TPE15875,15875,馬偕醫院,Mackay Memorial Hospital,0,18,25.05799427,121.5222969,wsqqt39v,4,中山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE103260,Taipei,1304,0,TPE2896,2896,,TPE35516,35516,光華新村(安康路),Guanghua New Village(Ankang Rd.),-1,27,24.963989,121.517962,wsqqj0w9,6,新店區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104420,Taipei,0303,1,TPE3426,3426,,TPE36429,36429,自強路口,Ziqiang Rd. Entrance,0,39,25.07667469,121.488641,wsqqst16,2,三重區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104520,Taipei,0301,0,TPE60059,60059,,TPE36483,36483,捷運台北橋站,MRT Taipei Bridge Sta.,-1,43,25.063054,121.50044,wsqqsf9f,2,三重區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE157758,Taipei,1407,0,TPE60063,60063,,TPE56984,56984,寶強路口,BaoQiang Rd. Entrance,0,8,24.97916,121.54378,wsqqjg36,6,新店區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102750,Taipei,0913,0,TPE834,834,,TPE29257,29257,菁山一,Jingshan Stop 1,0,41,25.14515072,121.5575439,wsqrn1e9,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10443,Taipei,0301,0,TPE4108,4108,,TPE10016,10016,捷運徐匯中學站,MRTSt.IgnatiusHighSchool,-1,18,25.080739,121.479321,wsqqsmf9,14,蘆洲區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107650,Taipei,0813,0,TPE8615,8615,,TPE22686,22686,康寧AIT社區,Kangning AIT Community,-1,16,25.078822,121.598491,wsqqxj3q,10,內湖區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10328,Taipei,1304,1,TPE2856,2856,,TPE14548,14548,三城,Sancheng,0,55,24.949649,121.482922,wsqmumvn,6,新店區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104610,Taipei,0301,0,TPE8535,8535,,TPE21734,21734,捷運葫洲站(康寧專校),MRT Huzhou Sta.(Kangning Junior College of Medical Care Management),0,16,25.0726213066526,121.607610913193,wsqqxhrf,10,內湖區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107340,Taipei,0813,0,TPE1000553,1000553,,TPE37815,37815,木新市場,Muxin Market,-1,2,24.98100977,121.5583622,wsqqn5sh,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10333,Taipei,1304,1,TPE1987,1987,,TPE14643,14643,捷運中正紀念堂站(羅斯福),MRT CKS Memorial Hall Station (Roosevelt),-1,7,25.0309990709643,121.519393611622,wsqqmhz8,5,中正區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10241,Taipei,0913,0,TPE2725,2725,,TPE10231,10231,木南煤礦,Munan Coal Mine,0,16,25.067032,121.62487,wsqqxekd,11,汐止區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104420,Taipei,0303,0,TPE1165605317,1165605317,,TPE36362,36362,徐匯中學,St. Ignatius High School,0,7,25.079599,121.481246,wsqqsmeg,2,三重區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE159401,Taipei,0813,0,TPE3942,3942,,TPE22167,22167,龍門國中(和平),Longmen Jr. High School(Heping),0,47,25.0255275256686,121.539154243763,wsqqmey0,3,大安區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE118520,Taipei,0303,0,TPE3450,3450,,TPE36851,36851,格致中學(三和路),Gezhi High School,0,15,25.07418032,121.4909532,wsqqsse5,2,三重區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
